latitude,longitude,District,StateName,TotalPopulation,Households,Women,Men,Rural  Urban Classification,Sex ratio of the total population females per 1000 males,Sex ratio at birth for children born in the last five years females per 1000 males,Children under age 5 years whose birth was registered per,Households with electricity per,Households with an improved drinking  water source1 per,Households using improved sanitation facility2 per,Households using clean fuel for cooking3 per,Households using iodized salt per,Women who are literate per,Men who are literate per,Women with 10 or more years of schooling per,Women age 20  24 years married before age 18 years per,Men age 25  29 years married before age 21 years per,Women age 15  19 years who were already mothers or pregnant at the time of the survey per,Mothers who had antenatal check  up in the first trimester per,Mothers whose last birth was protected against neonatal tetanus7 per,Mothers who consumed iron folic acid for 100 days or more when they were pregnant per,Mothers who had full antenatal care8 per,Average out of pocket expenditure per delivery in public health facility Rs,Children born at home who were taken to a health facility for checkup within 24 hours of birth per,Institutional births per,Institutional births in public facility per,Children age 12 to 23 months fully immunized,Children age 12 to 23 months who have received 3 doses of polio vaccine per,Children age 12 to 23 months who have received 3 doses of Hepatitis B vaccine per,Prevalence of diarrhoea reported in the last 2 weeks preceding the survey per,Children with diarrhoea in the last 2 weeks who received oral rehydration salts ORS per,Children with diarrhoea in the last 2 weeks taken to a health facility per,Children under age 3 years breastfed within one hour of birth9 per,Children under age 6 months exclusively breastfed10 per,Children age 6  8 months receiving solid or semi  solid food and breastmilk10 per,Breastfeeding children age 6  23 months receiving an adequate diet1011 per,Non  breastfeeding children age 6  23 months receiving an adequate diet1011 per,Total children age 6  23 months receiving an adequate diet1011 per,Children under 5 years who are stunted height  for  age12 per,Children under 5 years who are wasted weight  for  height12 per,Children under 5 years who are severely wasted weight  for  height13 per,Children under 5 years who are underweight weight  for  age12 per,Women whose Body Mass Index BMI is below normal BMI lesser than 18.5 kg per m214 per,Men whose Body Mass Index BMI is below normal BMI  lesser than 18 point 5 kg per m2 per,Women who are overweight or obese BMI greater than equal to 25 kg per m214 per,Men who are overweight or obese BMI greater than equal to 25.0 kg per m2 per,Children age 6 to 59 months who are anaemic lesser than 11.0 g per dl per,Nonpregnant women age 15 to 49 years who are anaemic lesser than 12.0 g per dl per,Pregnant women age 15 to 49 years who are anaemic lesser than 11.0 g per dl per,All women age 15 to 49 years who are anaemic per,Men age 15 to 49 years who are anaemic  lesser than 13.0 g per dl per
15.5163112,73.9830029,North Goa,Goa,817761,798,890,397,Both,1030,963,99.4,99.6,96.5,79.8,82.5,94.5,91.1,94,61.7,9.9,9.1,2.1,92.6,99.7,88.6,83,6818,,98.6,59.3,87.3,90.7,83,5.5,,,82.8,,,8.5,,11.9,21.4,17.5,7.2,23.8,15.9,11.3,34.6,33,48.5,33.2,,33,12.4
15.11766,74.123996,South  Goa,Goa,639962,790,806,370,Both,1000,970,98.4,100,96.1,76.1,86.4,97.4,85.8,95.7,53,9.6,13,4.1,71.9,90.9,35.3,33.7,1758,,94.5,56.7,89.5,95,87.2,1.3,,,58.9,,,9.7,,8.5,18.3,27.7,12.5,23.9,12.9,10,31.8,31.9,48.1,28.6,,28.7,8.9
23.022505,72.5713621,Ahmadabad,Gujrat,7208200,754,768,209,Urban,904,871,97.8,99.2,95,88.5,83.4,96.4,82.2,92.6,45.9,19.9,42.1,2.7,94.3,94.3,56.7,54.1,2596,,94.6,29.9,49,58.6,46.6,9.5,,,49.8,,,7.3,,5.4,29.4,27.1,11.5,31,21.5,25.9,30.7,26.4,76,62.9,62.7,62.9,26.9
21.6015242,71.2203555,Amreli,Gujrat,1513614,835,933,210,Rural,927,820,96.5,98.9,96.6,74.8,52.4,94,76.7,91.4,34,11.5,13,3.5,68.7,96.9,31.7,17.2,2554,,81.7,38.1,59.9,70.6,44.9,9.2,,,42.2,,,9.3,,7.9,37.8,24.6,6.4,31.7,17.1,18.1,28.2,23.9,74.5,55.8,64.1,56,21.9
22.5645175,72.928871,Anand,Gujrat,2090276,778,898,245,Both,962,851,98.4,97.6,96.2,67.2,43.1,86.6,76.7,91.9,30.9,27.4,31.3,14.8,79.7,81.8,39.8,29.8,1745,,92.6,33.2,61.4,75.1,47.8,12.4,30.3,52.5,67.2,68.8,,3.5,,3.4,48.2,21.7,7.4,41.3,36,30.3,19.4,17.9,59.7,50.7,42.6,50.4,21.5
24.3454739,71.7622481,Banaskantha,Gujrat,3116045,795,918,229,Rural,992,1049,94.9,87.3,97.8,39.6,27.6,97.7,56.1,86.6,14.6,47.9,32.4,6.8,69,79,23.3,16.8,3417,,89.3,24.7,35.3,47.3,17.5,6.4,,,49.6,47.4,,7.7,,7.6,40.7,21.6,8.5,43.1,38.4,28.1,10.6,14,57.2,50.1,49.5,50,16.7
21.7051358,72.9958748,Bharuch,Gujrat,1550822,785,832,226,Both,973,1037,96.5,96.1,85.9,67.2,49.2,98.3,72.4,85,29.6,24.3,27.8,11.1,83.4,84.4,51.3,46.4,1247,2.3,81.1,32.2,56.9,74.3,47.2,12.1,31.9,49.1,67.6,,,8.3,,11.5,41.5,29.4,7.6,44.2,31.3,23.7,23.7,16.5,56.8,51.8,55.6,52,15.1
21.7644725,72.1519304,Bhavnagar,Gujrat,2877961,818,926,201,Both,944,949,98.1,99.5,95.8,65.8,46.3,87.2,66.5,93.2,19.3,14.3,22.2,3.6,70.2,89.5,32.2,18.9,1895,,93.3,32.8,52.4,62.8,30.9,5.2,,,53,65.9,,6.1,,4.4,48.4,26,7.9,44.4,21.5,17.4,28,23.7,69.2,54.1,53.6,54,20.4
22.8239711,74.2699786,Dohad,Gujrat,2126558,760,852,146,Rural,1104,1041,87.6,78.5,72.5,21.9,15.3,93.5,52.2,78,25.1,32.8,,9.4,49.2,78.9,13.6,7.5,1236,3.1,84.3,41.3,33,41.3,15.3,11.4,65.9,71.6,36.6,71.4,,8.2,,7.3,44.4,24.9,7.8,50.8,44.1,44.9,9.8,8.9,58.9,55.9,64.6,56.3,16.9
23.2156354,72.6369415,Gandhinagar,Gujrat,1387478,752,828,241,Both,931,1019,96,94.8,96.5,62.3,52.2,96.8,68.8,86.8,26.3,50.4,51,5.4,79.6,94.2,44.9,41.3,980,,92.3,37.4,66.1,72,48.4,3.3,,,57,40.8,,4,,3.6,36.5,29,10.2,42.7,30.5,27.1,22.1,19.2,73.7,66.3,,65.8,37.9
22.4707019,70.05773,Jamnagar,Gujrat,2159130,804,895,206,Both,952,1004,99.3,98,88.8,68,56.8,97.6,72.5,85.2,28.6,18.8,18.7,3.5,78.7,95.9,44.2,39,1824,,95.8,39.5,71.4,77.9,66.1,4.6,,,35,,,12.4,,11.6,27.9,31.3,16.8,29.3,19.5,12.8,29.4,21.1,75.7,64.2,56.7,63.8,23
21.5222203,70.4579436,Junagadh,Gujrat,2742291,804,921,211,Both,974,893,99.5,99.3,97.8,75.1,47.8,96.8,77,88.5,38.9,10.5,8.8,0,75.1,88.8,27.9,23.3,2232,,90.6,38.2,56.5,63.9,57.4,10.3,79.2,76,48.4,43.2,,2.4,,1.9,27.9,30.4,17.5,27.2,16.9,16.3,25.5,21.3,77.1,60.5,39.4,59.7,21.3
23.7337326,69.8597406,Kachchh,Gujrat,2090313,776,837,212,Both,944,1029,96.7,95.4,81.5,61.5,38.5,96.2,56.7,86.5,16.9,30.4,35.1,5.8,67.8,95.6,38,29.4,779,4.2,82.7,38.3,45,52.9,43.3,6.9,,,41.7,,,4.3,,3.8,40.8,31.4,15.5,39,23.7,21.1,19.9,20.4,81.4,63,49.8,62.5,24
22.750651,72.6846658,Kheda,Gujrat,2298934,797,910,245,Rural,958,927,95.3,94.5,97.1,51.3,28.6,97.4,70.9,91.9,22.4,41.7,54,10.2,60.1,68.2,32.7,22.3,9079,12.9,89.7,42.2,39.5,60.7,28.4,10.2,35.3,70.4,59.5,57.7,,4.2,,4.8,45.5,27.2,7.1,48.1,38.5,31,18,11.5,53.7,54.8,46.1,54.5,20.1
23.5879607,72.3693252,Mahesena,Gujrat,2027727,781,862,211,Rural,920,785,96.3,96.8,92.7,66.1,54.9,95.6,77.1,90.2,31.1,32.6,22.1,6.6,80.4,87.8,34,27.3,1820,,96.4,23,55.1,63.4,27.9,5.2,,,54,,,5.7,,4.6,40.5,25.3,11.6,41.9,26.8,27.6,22.7,17.9,77.8,62.2,56.9,61.9,34.6
21.8757175,73.5594128,Narmada,Gujrat,590379,818,935,217,Rural,997,851,97.2,91.3,97.6,34.8,15.3,98.6,70.2,84.8,23.7,33.1,27.2,10.8,75.6,80.4,45.3,30.7,506,6,77.5,52.5,69.3,85.1,52.1,9.1,45,43,51.7,62.2,29.6,4.3,,4.9,47.4,35.8,12.7,53.6,44.1,31.5,11.4,16,53.6,55.5,58.2,55.6,20.8
20.9467019,72.9520348,Navsari,Gujrat,1330711,790,852,175,Both,1036,847,96.7,97.8,67.2,68.8,53.2,93.8,84.3,88.4,42,17.6,,8.2,87.2,89.5,58.5,54.2,1664,,95.2,33.4,78.5,81.5,62,6.5,,,58.2,,,4.2,,3.4,38.9,26.8,5.7,37.4,29.5,35.9,23.1,17,51.9,51.9,,52.1,26.8
22.7770479,73.6330166,Panchmahal,Gujrat,2388267,774,935,211,Rural,1064,919,88.5,85.9,80.8,39.8,25.2,94.5,64.7,91.8,28.8,26.6,27.6,9.6,60,67.9,19.8,14.9,1892,8.4,79.6,18.6,30.2,44.8,30.7,12.6,26.6,48,37.8,76.6,,4.8,,4.2,40.4,36.3,14.2,42.3,46.7,37.2,10.1,12.8,50.2,50.2,57,50.4,18.1
23.8493246,72.1266255,Patan,Gujrat,1342746,772,896,206,Rural,945,871,95.4,93.2,95.8,56.3,32.5,97.5,61.4,78,18.3,35,27.4,9.8,61.9,90.8,21.5,17.8,1756,,92.3,29.8,30.7,46.8,21.7,14.5,55.6,65.6,41.7,34.5,,3,,4.5,37.6,24.5,9.2,38.4,30.2,30.6,17,15.3,67.2,59,69.4,59.6,27.2
21.6417069,69.6292654,Porbandar,Gujrat,586062,835,932,234,Both,941,803,99.3,99.3,85.1,72.4,48.4,98.8,78.5,90.6,33.4,17.2,16,6.9,73,97.7,43.7,32.7,1493,,97.3,54.6,68.8,70.9,37.7,8,,,58.7,52.2,,0,,0,22.6,25.4,10.6,27.7,14,14.9,24.8,15.1,70.8,59.4,53.7,59.2,20.8
22.3038945,70.8021599,Rajkot,Gujrat,3799770,804,880,211,Both,916,773,96.6,98.6,91.7,72.3,65.2,98.4,82.7,91.9,43,15.4,,4.3,82.7,91.3,41.6,38.8,2323,,92.5,19.5,51.4,65.2,36.7,5.1,,,52.7,,,12.9,,10.3,30.9,23.4,3.7,31.4,17.4,16.1,36.1,22.3,57.6,52.8,46.3,52.6,18.5
23.8476704,72.9932969,Sabarkantha,Gujrat,2427346,799,910,234,Rural,957,897,89.9,95.2,94.2,46.7,29.9,92.1,68.2,92.3,31.7,37,33.8,6,74.1,90.4,27.5,23,2084,0,88.9,19,49.1,69.7,26.9,6.2,,,46.5,58.3,,4,,3.4,50.6,23.5,7,45.5,37.1,25.6,12.9,18.1,72.5,67.7,52.3,67.2,35.5
21.1702401,72.8310607,Surat,Gujrat,6079231,752,880,206,Urban,881,684,98.9,98.3,93.4,77.4,83.4,97.9,81,92.5,44.2,16.6,24,4.1,68.9,89,35.5,31.5,1248,,92.7,31.7,48,62.9,45.6,5.8,,,46,,,0,,0,30,26.2,8.1,36.1,18.4,22.7,34.5,23.2,42.3,39.4,29,39,11.1
22.7251204,71.6369542,Surendranagar,Gujrat,1755873,795,864,240,Rural,954,998,95.8,95.6,81.9,47.7,36.5,94.1,66.5,85.6,22.4,24.7,31.9,4,63,88.6,26.9,18.8,2199,2.7,81,31.3,37.5,53.3,23.2,8.9,70.3,78.3,51.8,38,,3.8,,2.8,45.5,27.7,9.5,45.9,25.7,24.3,20.6,18.2,76.8,61.3,64.9,61.5,25
21.2788724,73.6065223,Tapi,Gujrat,806489,789,936,224,Rural,1064,883,95.5,91.6,87.6,38.6,22.7,96.3,67.2,88.7,32.5,17.2,11.3,7.4,67.1,94.8,42.8,33.5,945,2.9,83.2,49,72.9,83.3,72.5,10,57.8,69.4,35.9,,,7.4,,9.4,35.9,35.8,9.6,42.4,43.4,33.5,8.8,7,49.5,54.3,,54.4,19.7
20.8253781,73.7007088,The Dangs,Gujrat,226769,779,854,210,Rural,965,961,92.7,87,69.9,19.4,9.1,95.8,56.9,74.8,16.3,37.6,32.1,23.8,58,89,38.8,22.4,400,1,53.2,41.2,44.3,56.2,48.1,11.6,50.3,73.5,42.3,80.5,,2,,1.9,48.1,43,18.9,60,44.1,35,4,5,74.1,72.6,66.5,72.3,41.7
22.3071588,73.1812187,Vadodara,Gujrat,4157568,789,812,219,Both,944,1159,95.9,97,95.5,60.8,52.1,96.6,71.6,87,31.3,24,20.9,9.1,74.2,80.7,37.6,32.8,1151,5.1,80,47.3,63.3,74.2,34,11.6,40.2,64.6,49.5,64.8,,8.3,,6.6,43.8,16.3,5.8,39.1,29.1,25.6,22,20.7,54.3,49.3,48.2,49.2,18.5
20.5992349,72.9342451,Valsad,Gujrat,1703068,789,866,195,Both,995,1189,89.7,98.3,68.7,61.2,56.7,92.1,76.2,93,45.3,19.9,20,15,69.9,79.4,40.5,28.4,3422,3.3,76.1,31.4,52.9,60.9,36,8.6,25,68.3,70.4,,,5,,8.3,43.3,30.3,11.9,41.9,22.9,15,24.8,23,50.4,50.8,53.6,50.9,15.5
31.3406931,76.6874701,Bilaspur,Himachal Pradesh,382056,783,835,137,Rural,1086,915,95.5,99.9,82.8,70.3,19.1,99.6,92.1,97.3,60.5,13.6,,1.5,71.8,75.4,55.4,34.1,4743,3.1,82.9,58.4,58.3,71,55.5,9.3,,,40.5,,,8,,9.2,27.2,13.1,4.5,23.4,15.7,19.5,28.4,17.9,28.3,39.1,38.1,39.1,10.7
32.5533633,76.1258083,Chamba,Himachal Pradesh,518844,768,925,171,Rural,1128,936,93.8,98.7,89.4,75.7,25.4,98.7,75,92.6,48.4,8.4,,0.6,57.2,85.2,38.9,21.3,2778,0,56.9,43.4,64.6,77.9,70.7,5.7,,,32.6,77.8,,9.1,,7.6,29.9,15,4.8,22.5,19.1,20.7,20.8,14.5,66.3,50.6,65.8,51.2,17
31.6861745,76.5213092,Hamirpur,Himachal Pradesh,454293,789,830,132,Rural,1225,954,99.6,99.5,96.8,81,24.3,98.8,97.8,99.3,67.6,3,,1.6,70.1,85.2,53.8,39,4155,,90.9,76.5,45.9,67.7,61.7,6.2,,,40.1,,,17,,18.9,29.3,12.6,5,19.4,13.6,14.2,30.9,31.5,41.2,35.6,,35.8,8.4
32.0998031,76.2691006,Kangra,Himachal Pradesh,1507223,782,850,164,Rural,1107,781,97.1,100,97.8,67.1,34.9,99.9,94.3,96.7,65.8,2.4,,0,74.5,93.9,57.8,47.8,2432,,87.8,68.7,68.6,85.9,75.6,7.1,,,45.5,,,8.3,,10.5,25.6,11.3,2.4,23.3,18.8,18.1,28.2,20.5,47.3,60.2,46.9,59.7,18.3
31.6509576,78.4751945,Kinnaur,Himachal Pradesh,84298,766,667,161,Rural,1048,807,95.4,99.1,92.7,67.1,66.7,99.7,87.7,97.4,57.6,22.5,,6.3,82.2,90.7,49.8,35.2,5033,3.2,79.9,65.8,82,82,80.9,8.3,,,62.1,,,11.7,,10.7,18.4,12.4,5.4,15.9,13.2,18.6,27.6,22,83.1,81,,80.8,47.9
31.957851,77.1094597,Kullu,Himachal Pradesh,437474,774,889,234,Rural,1015,1009,93.9,99.5,94.7,65.2,37.8,98.9,82.3,96.8,46.4,17.8,7.5,8,82.1,85.2,56.3,44.3,2927,4.9,70.5,62.7,65.7,80.4,70,3.5,,,49.7,,,0.6,,0.9,19,11.3,5.4,11,13.4,14.6,26.7,20.6,54.9,60,44.7,59.5,16.1
32.6192107,77.3783789,Lahul and Spiti,Himachal Pradesh,31528,724,592,169,Rural,994,787,95.1,97.8,97.1,52.5,59.9,99.7,80.9,91,51.9,13.8,,7.5,71.4,90.7,46,29.7,4472,0,73.3,59.9,58.9,64.9,43.6,3.4,,,42.7,,,11.6,,9.8,23,20.8,7.3,16.1,9.6,8.2,23.4,19.4,94.7,83.5,,83.2,55.9
31.5892006,76.9182097,Mandi,Himachal Pradesh,999518,788,856,165,Rural,1167,921,93.5,99.5,96,71.6,23.8,99,86.9,96.4,63.9,14.3,,5.6,61.1,87.5,34.2,21.9,3443,0,64.3,53,78.8,88.3,81.7,5.9,,,35.4,,,15.8,,13.9,26.3,13.1,4.5,16.2,15.2,15.4,23.9,15.8,37.8,39.6,42.2,39.7,16.3
31.1048145,77.1734033,Shimla,Himachal Pradesh,813384,732,770,180,Rural,997,1233,94.9,99.7,97.8,74,67.2,98.9,85.8,94.9,63.5,8.9,6.7,1.9,78.2,85.4,54.3,48.3,4036,2.6,77.3,69.1,87.3,89.6,89.5,3.6,,,46.5,,,16.3,,13.7,30.3,15,2.2,24.8,14.1,15,33.2,30.2,70,69.1,,68.6,30.6
30.5628455,77.4701972,Sirmaur,Himachal Pradesh,530164,786,957,245,Rural,1015,828,94.9,98.8,90.7,69.3,38.2,98.9,82.1,95.6,48.6,7.6,5.1,3.9,70.7,90.6,47.3,30.5,2862,0,77.8,65.5,70.6,79.8,63,5.2,,,52.1,60.4,33.4,7.4,8.1,7.6,23.5,19.5,7.1,25.3,19.3,19.1,25.2,27.6,65.1,48.1,46.3,48,14.8
30.9084245,77.0999031,Solan,Himachal Pradesh,576670,755,877,255,Rural,931,1115,95.7,98.8,91.9,69.1,48.4,99.1,86.1,98,53.4,11.6,5.2,2.7,73.3,81.5,48.1,38.6,2313,0,75.4,57.1,79.8,81.9,77.4,12.1,75.4,74.8,43.7,,,11.6,,8.6,27.6,17.5,2.9,29.4,15.5,24.5,32.7,18.4,71.8,67.7,62.4,67.5,27.6
31.468445,76.2707745,Una,Himachal Pradesh,521057,778,881,172,Rural,1097,877,94.3,99.8,98.5,69.3,32.2,98.3,91.9,94.2,57.8,4,0,1.3,68.3,77.9,52.4,37.8,4418,0,80.9,61.2,59.1,83.9,73.1,8.4,,,22.4,,,12.1,,12.4,22.6,10.7,3.5,14.6,14.7,18.3,37.5,26.1,56.6,46.6,,46.9,20.4
30.3752011,76.782122,Ambala,Haryana,1136784,834,1062,152,Both,846,730,98.5,99.8,99.7,89.9,67.8,96,90,96.5,64.2,7.2,14.5,2.6,78.2,100,48.2,40.2,785,,96.1,72.3,97.4,100,98.4,9,85.1,76.3,56.2,35,,12.7,,12.5,19.8,37.9,18.4,32.9,11.1,11.4,12.7,12.3,75.1,69.8,54.7,68.6,25.5
28.7974684,76.1322058,Bhiwani,Haryana,1629109,830,1101,170,Rural,980,999,97.2,99.2,89.8,82.6,33.4,91.1,76.2,87.3,45.3,21.5,22.1,4.3,70.9,94.5,31.9,17.8,1108,3,87.2,46.5,66.1,81.5,53.1,7.9,57.7,80.2,39.7,54.9,,4.8,,4.6,35.1,15.7,4.9,26.9,21.4,19.8,22.1,23.6,74.8,65.6,42.3,64.8,14.2
28.4089123,77.3177894,Faridabad,Haryana,1798954,781,966,125,Urban,826,686,92.1,99.2,51.1,78,82.6,91.8,74.2,96.3,42,21.2,,5.8,48.3,90,18.5,9.9,3856,1.3,72,45.6,46.3,64.7,39.4,8.9,54,78.9,54.3,36.5,,12.8,,14.8,29.7,19.7,8.9,20.5,14.4,10.7,23.7,18.8,75,55.5,31,54.1,14.7
29.5077159,75.4519516,Fatehabad,Haryana,941522,837,1104,186,Rural,908,922,97.2,99.8,99.8,87.5,39.1,96.7,71.8,87.3,38.3,16.4,16.2,3.8,87.5,96.6,49.1,29,850,,91.2,62.4,87.6,90.5,74.2,10.9,72.1,84.6,55.2,34.7,38.8,12.1,,10.8,28.5,20.7,8,30,22.2,13.2,15.1,17.8,70.5,65.3,67.6,65.4,32
28.4594965,77.0266383,Gurgaon,Haryana,1514085,796,922,141,Both,812,916,91.1,99.8,97.9,66.3,82,94.8,74.6,90.9,51,36.8,49.9,1.3,38.3,93,19.4,13.3,2843,0,74.2,37.6,23.6,48.7,16.7,5,,,18.3,60,,6.3,,5.8,41.2,17.9,9.5,30.6,12.5,7.1,20.2,21.8,66.2,73.6,66.5,73.2,23.1
29.1491875,75.7216527,Hisar,Haryana,1742815,835,1089,166,Both,883,776,99.1,99,93.9,84.5,38.8,91.4,73.3,89.4,42.8,15.5,48.6,4.6,59.8,97.8,32.9,9.4,949,,90.8,55.9,75.3,87.2,70,5.5,,,40.3,54,,2.1,,3.2,25.6,23.5,9.3,23.5,14.9,9.9,17.8,20.7,66.4,60.1,49.8,59.5,30.2
28.6054875,76.6537749,Jhajjar,Haryana,956907,832,1031,175,Rural,894,713,97.9,99,93,86.4,43.9,93.1,82.5,94.8,53.2,15.6,,6.5,68.6,95.1,30.5,16.3,1217,,86.9,66.3,50,74.2,22.6,3.7,,,29.5,70.8,,12.6,,12.5,22.3,15.5,5.5,21,12.4,12.1,21.6,14.4,70.9,61.2,59.8,61.1,18.3
29.325508,76.2997909,Jind,Haryana,1332042,836,1075,142,Rural,893,1003,98.6,99.5,91.4,84.6,36.8,94.6,77.2,89.5,47.8,15.8,25.1,4.1,82.5,97.7,33.2,25.5,1099,,92.9,73.3,89,96.5,82.4,7.9,76.5,49.8,65.5,37.6,,10.4,,8.9,26,26.7,14,29.3,17,11,17.5,14.5,76.6,62.7,62.3,62.7,21.5
29.8042758,76.4039016,Kaithal,Haryana,1072861,836,1007,145,Rural,889,949,99.2,99.9,98.8,78,41.1,89.6,73.1,84.9,40.8,16.8,33.7,4.6,78.6,95.1,54.9,33.9,519,2.4,83.6,52.6,90.5,93.3,91.2,9.7,85.3,89.4,49.7,41.1,,7.8,,6.3,33.6,23.8,10.2,37.5,15.3,16.1,25.3,25,68,60.1,54.4,59.8,13.6
29.6856929,76.9904825,Karnal,Haryana,1506323,836,990,162,Both,881,880,99.6,99.5,100,87.5,54.7,94.4,78.4,86.5,46.6,8.4,26.1,4.5,80.2,98.1,57.8,39.6,728,,92.7,65.5,91,97.5,90.9,5.8,,,54.2,,29.3,5.3,12.6,7.1,41,19.8,7.1,32.5,12.9,6.4,26.3,27.5,75.5,67.1,66.3,67,14.6
29.9695121,76.878282,Kurukshetra,Haryana,964231,837,1010,160,Rural,892,823,99.7,99.9,99.8,86,59.1,95.1,80.4,92,49.5,9.9,38.1,4.1,74.5,94.7,39.6,22.4,923,,91.7,53.3,88.2,89.7,71.7,8.3,67.1,95.8,43.3,38.1,,9.1,,11,31.9,24.1,11.9,27.1,9.2,3.9,19.6,18.8,63.4,55.9,32.9,54.6,25.9
28.2710192,76.1493891,Mahendragarh,Haryana,921680,822,1108,189,Rural,876,698,96.7,98.6,96,74.3,32.9,89.9,79,93.3,49.6,16.8,30.1,4.5,74.1,95,35.6,15.1,1081,,96.8,75.9,73,84.5,63.8,9.4,68,67.9,73.1,34.3,,20.7,,19.3,23.5,19.2,6.8,26.1,19.2,14.7,14.4,11.9,73.7,64.3,43,63.5,34.1
28.0106916,77.0564464,Mewat,Haryana,1089406,793,1058,173,Rural,932,891,75.7,88.5,78.9,46.7,17.2,67.5,35.6,78,12.7,37.6,70.4,14.2,12.8,67.6,6.2,2.3,1864,0.3,37.7,23.8,13.1,36.7,14.6,12.7,33.9,68,30.7,55.8,20.6,3.5,4.4,3.7,52.3,17.2,7.5,40.2,27.1,30.4,12.2,13,83.7,69.1,78.6,70.1,23.6
28.1472852,77.3259878,Palwal,Haryana,1040493,800,1008,155,Rural,880,888,86.4,93.2,93.6,66.4,30.6,83,59.8,92.2,33.2,28.3,42.9,12.5,30.7,68.4,8.1,1.7,2306,0,56.3,29.9,25.3,42.9,13.8,8.5,39.2,79.3,28.3,50.8,29.1,4.8,16,7.4,34,21.4,10.2,27.5,16.9,12.2,19.1,24.7,75.2,60.3,58.6,60.2,11.9
30.6942091,76.860565,Panchkula,Haryana,558890,836,953,148,Both,780,751,96.2,99.6,99.5,86.9,77.3,98.3,85.7,95.9,67,9.6,,1.2,86.7,98.1,51.9,47.8,896,,96.5,78.2,96.9,96.9,95.6,2.9,,,45,,,6.4,,6.2,21.5,31.8,13.6,26.2,6.8,7.2,22.9,10.9,66.4,56.5,38.7,55.4,29.3
29.3909464,76.9635023,Panipat,Haryana,1202811,834,954,149,Both,846,918,96,100,99.7,91,63.6,98.2,78.6,93,54,15.1,27.7,6.5,72.6,98.7,31.7,16.1,1927,10.3,78.2,46.7,68.4,81.4,66.4,4.3,,,15.4,40.6,,1.4,,4.7,44.6,25.1,11.8,40.8,10.4,5.5,25.8,26.1,65.5,67.2,50.2,66.2,8.7
28.1919738,76.6190774,Rewari,Haryana,896129,819,1011,163,Rural,894,704,93.3,98.6,93.5,69.7,39.1,97.1,77.6,97.9,43.1,20,41.9,10.8,54.7,83.6,24,7.5,1369,,90.2,49.8,41.2,65.1,24.3,6.9,,,38.3,73.1,,2.5,,4.6,27.8,18.3,7,23,21.4,14.4,20.1,16.8,77.8,65.6,48.4,65.1,17
28.8955152,76.606611,Rohtak,Haryana,1058683,831,990,174,Both,916,930,95.6,99.1,98.3,77,45.8,98.6,78,89,46.7,21.8,,10.2,73.2,96.3,27.7,14,1909,0,86.3,66.3,64.1,77.4,37,5.3,,,51.7,69.5,,4.4,,5.6,36.6,13.6,4.5,25.2,16.1,10.7,21.6,14.8,76.3,57.8,58.7,57.8,16
29.5518373,75.0258888,Sirsa,Haryana,1295114,835,1101,157,Rural,913,847,96.6,98.9,98.2,79.5,41.8,88.3,70.3,79,36.2,15.6,23.6,3.9,77.2,98.7,41.2,25.2,500,3.8,85.1,51.1,75.2,79,74.6,8.1,53.1,75.2,45,50.9,30.7,0,0,0,34.2,22.5,7.2,30.1,20.6,10.9,23,20.8,72.4,59.7,52.8,59.3,19.5
28.9930823,77.0150735,Sonipat,Haryana,1480080,836,1016,185,Both,830,855,97.7,99.7,94.7,79.9,48.4,97.8,82.1,92.5,54.4,20.4,26,6.8,72.9,97.6,29.9,13.7,2589,0,83.7,54.5,64.1,78.7,55,1.6,,,25.6,42.6,,4.1,,4.6,40.2,21.6,9.7,30.4,14.1,4.3,31.3,31.5,58.6,66.5,65.5,66.5,23.7
30.1290485,77.2673901,Yamunanagar,Haryana,1214162,836,1096,164,Both,867,616,97.5,99.9,99.7,80.2,61.6,96.7,84.3,94.7,50.5,6.9,17.7,1.4,90.5,97.7,61.5,49.8,1044,,94.4,61.3,87.9,89.5,82.1,15.2,83.8,96.1,42.9,49.2,,12.5,,12.4,30,26.8,11.6,31.8,16.2,6.1,19,21.2,58,57.1,55.8,57.1,33.7
23.6692956,86.151112,Bokaro,Jharkhand,2061918,1759,2092,275,Both,975,926,65,87.3,79.8,35.8,26.8,98.8,63.3,87,35.9,30.6,29.6,6.3,63.9,95.6,23.7,16.7,1958,1.1,62.5,32.6,66.2,76.4,62.1,4.5,54.3,55.7,23,74.2,62.5,8.3,,7.7,39.8,36.9,17.6,50.8,30.7,20.3,12.1,14.2,74,72.4,73.7,72.4,39.5
24.2065446,84.871802,Chatra,Jharkhand,1042304,888,1040,102,Rural,1046,938,60.8,42,66.5,14.6,10.8,98.2,52.4,66.3,22.1,49,,13.1,28.3,82.1,6.9,2.6,2985,2.3,55.7,35.7,42,61,39.3,11.5,56.9,46,27.2,42.2,63.9,10.1,,10,49.6,30.6,9.6,51.3,37.3,33.3,6.6,10.2,60.6,55.9,66.9,56.6,29.5
24.485179,86.694785,Deoghar,Jharkhand,1491879,916,1064,154,Rural,958,778,62.6,80.4,86.6,22.3,20.5,96.9,52.7,79.1,24.5,52.7,42.8,22.6,62.2,92.5,20.6,9,981,0.7,58,40.9,64.2,74.2,62.8,5.6,21.8,58.2,33.6,70.5,,7.9,,7.9,44.8,23.8,5.8,46,38,26.9,7.7,11.7,64.6,55.3,67.3,55.9,18.7
